st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40
VI,1/31/2021,1,0,268,2,11188,2268044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,2/28/2021,2,1,175,0,8284,1658113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,177524,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,3/31/2021,13,3,166,0,6719,1297472,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,187,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,4/30/2021,12,3,121,0,4692,887187,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,5,4495,643,1,5,4495,0,0,0,0,0,0,0,0,0,0,0,0
VI,5/31/2021,18,4,85,2,4477,838089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,798,901,1,3,798,0,0,0,0,0,0,0,0,0,0,0,0
VI,6/30/2021,8,2,84,2,8520,1682152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,7/31/2021,4,3,96,76,18310,3752805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,229149,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,8/31/2021,5,1,119,98,19015,3719624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,147,681147,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,9/30/2021,0,0,95,0,8361,1616071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,95,178645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,10/31/2021,0,0,22,2,6621,1315861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,130186,1,1,13,31109,0,0,0,0,0,0,0,0,0,0,0,0
VI,11/30/2021,0,0,25,8,4666,892167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,22443,100,1,11,12155,0,0,0,0,0,0,0,0,0,0,0,0
VI,12/31/2021,1,1,18,0,3169,617648,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,50864,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,1/31/2022,0,0,8,2,1610,305697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,226282,1,3,13,14035,0,0,0,0,0,0,0,0,0,0,0,0
VI,2/28/2022,0,0,10,0,1746,337079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,223652,0,1,10,15334,0,0,0,0,0,0,0,0,0,0,0,0
VI,3/31/2022,0,0,16,0,1550,287873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,446507,0,2,65,446369,0,0,0,0,0,0,0,0,0,0,0,0
VI,4/30/2022,0,0,1,0,441,81249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,36652,0,1,14,36552,0,0,0,0,0,0,0,0,0,0,0,0
VI,5/31/2022,0,0,1,0,316,60710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,30700,0,3,20,30700,0,0,0,0,0,0,0,0,0,0,0,0
VI,6/30/2022,0,0,1,0,138,25806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,88357,0,1,19,63061,0,0,0,0,0,0,0,0,0,0,0,0
VI,7/31/2022,0,0,1,0,142,26554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,8/31/2022,0,0,2,0,65,12078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,9/30/2022,0,0,1,0,72,15093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,32005,0,1,13,31603,0,0,0,0,0,0,0,0,0,0,0,0
VI,10/31/2022,0,0,0,0,6,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,11/30/2022,0,0,0,0,21,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,3/31/2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,4/30/2020,9135,8731,0,33437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,5/31/2020,8830,8008,0,104357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,6/30/2020,1730,1348,0,51070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,7/31/2020,2143,853,0,49984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,8/31/2020,1375,242,0,56205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,9/30/2020,210,105,0,38539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,10/31/2020,308,140,0,44908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,11/30/2020,178,85,0,36712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,12/31/2020,219,110,0,36226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,1/31/2021,294,194,0,39451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,2/28/2021,258,147,0,36549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,3/31/2021,260,186,0,36829,0,0,148,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,4/30/2021,5225,4448,0,42663,0,0,3365,2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,5/31/2021,2257,2154,0,44356,0,0,1787,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,6/30/2021,22,19,0,26715,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,7/31/2021,50,42,0,31446,0,0,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,8/31/2021,32,25,0,24597,0,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,9/30/2021,10,8,0,12246,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,10/31/2021,10,7,0,182,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,11/30/2021,1,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,12/31/2021,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,1/31/2022,3,2,0,87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,2/28/2022,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,3/31/2022,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,4/30/2022,2,2,0,89,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,5/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,6/30/2022,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,7/31/2022,2,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,8/31/2022,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,9/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,10/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,4/30/2020,248481,217958,72849,639814,472342,112101956,75381,61659,2221,1699,5,2,1,0,0,600,1,1,0,0,0,31,54,14511,9250117,0,0,0,0,4263,0,8,28,19678,0,7,26,18732,0,0
WA,5/31/2020,158647,151708,53046,1114737,986814,205100360,26237,32803,123556,5988,31,2,1,1,1,1681,7,0,0,0,0,5727,26277,7090907,7662944,0,0,0,0,698740,0,6008,35940,21973698,236,320,1556,1156153,0,0
WA,6/30/2020,35551,33621,14003,840349,685305,163368982,7827,8884,47114,3940,35,21,1,7,0,1178,6,5,0,1,0,340,1100,167321,3188809,1,8,1880,0,577337,0,1549,10029,4400287,29059,224,1098,697931,0,0
WA,7/31/2020,27487,25545,14953,787585,745286,185953821,4661,5217,66018,2945,57,57,3,29,0,827,18,11,0,8,0,632,3160,470938,2937752,4,24,4316,0,1952538,3261,530,2753,1210548,4579001,177,832,525886,705566,0
WA,8/31/2020,18648,15840,4939,632475,634068,159090660,3108,3134,82474,9741,151,109,8,72,2,2629,31,38,0,32,0,4125,6882,1482412,2256629,22,203,43442,0,521641,0,80,683,211579,42919,24,163,79490,9093,0
WA,9/30/2020,22852,18529,3576,653779,574236,146100263,2322,2235,78471,12098,60,232,10,173,4,3747,18,58,3,43,2,4253,7274,1530327,2463578,40,616,109253,0,866570,4749,81,758,228780,68895,29,117,82221,536,0
WA,10/31/2020,14707,12698,3357,535038,502479,129035519,1467,1476,69307,8357,43,305,24,204,13,2492,11,94,9,55,7,4407,7978,1614403,2039029,38,165,35313,0,629106,1491,50,796,169947,14418,4,36,11869,0,0
WA,11/30/2020,13962,11521,3461,502501,463519,119600736,1248,1190,203804,8969,19,339,30,273,15,2304,8,100,10,91,5,7425,55772,12747232,1925709,46,257,58364,0,763792,1807,154,1449,501199,27829,6,52,17426,4525,0
WA,12/31/2020,18107,14688,6449,642227,479795,126018187,1732,1623,126614,9438,7,587,50,445,12,2440,1,137,10,109,4,4435,9919,2254944,2486701,61,461,123635,563,1121589,1887,164,3028,714349,124315,2,42,3452,0,0
WA,1/31/2021,18340,14681,3151,539039,481880,127727264,1568,1524,78392,4693,0,587,45,411,6,1501,0,191,22,136,0,3651,9656,2121546,2136992,110,623,143903,1,1410297,10762,39,757,181976,10154,1,2,1580,0,0
WA,2/28/2021,9530,7820,2309,493257,458873,119567221,1110,1125,72331,1942,1,567,45,381,7,486,1,140,5,98,2,3666,9192,2055987,1725684,102,541,165782,1,1223914,7805,32,606,180946,64576,2,13,4165,2370,0
WA,3/31/2021,10676,9341,2982,592784,560344,144811467,1133,1284,80582,1183,0,577,56,320,7,348,0,138,9,86,2,4022,12690,2988564,2038078,26,219,50101,76,1716909,31527,27,712,197464,27218,0,0,0,0,0
WA,4/30/2021,6726,6246,2446,516347,481195,123831564,773,969,95069,1474,0,675,74,453,26,543,0,148,30,121,25,6254,15978,3889463,1646042,8,67,15943,0,1187854,17294,29,775,188378,27932,4,45,16199,0,0
WA,5/31/2021,7659,6838,15311,614638,686991,175883230,938,977,119213,3922,0,471,69,330,5,1125,0,110,6,92,0,7924,19027,4357076,1915270,7,214,47940,0,1271163,12276,26,749,288214,15961,1,8,6320,0,0
WA,6/30/2021,6477,5195,2411,590567,519052,134611821,756,795,81860,5425,0,465,43,323,3,1774,0,73,12,45,1,8281,21502,5045655,1814430,13,220,74395,0,1094863,12622,55,1931,497323,75428,1,5,1175,0,0
WA,7/31/2021,5720,4375,1633,453124,406785,105818330,581,598,83719,3796,0,474,22,331,2,1335,0,67,5,51,0,9264,28411,6993090,1516018,16,133,23804,1,1231408,30424,76,3415,955279,100352,0,0,0,0,0
WA,8/31/2021,5927,4875,1582,435368,355136,92478611,517,552,113331,3306,0,447,36,259,2,1446,0,101,6,73,0,14162,49736,11805500,1469866,18,165,41265,1,1595152,25333,106,5056,1313832,20200,0,0,0,0,0
WA,9/30/2021,4072,3130,1223,165506,146839,38600270,274,292,188173,3039,0,491,15,280,0,971,0,97,7,34,0,22861,122042,29530944,653148,21,129,35299,0,1348909,12247,35,1806,452180,10005,0,0,0,0,0
WA,10/31/2021,835,1169,911,28255,46851,12300056,116,187,167154,2667,0,463,30,236,1,988,0,128,5,83,0,8101,114432,27487655,172691,10,154,45036,2,1002357,4778,16,909,217602,2555,0,0,0,0,0
WA,11/30/2021,162,412,589,19780,32194,7902252,28,61,581470,2588,0,485,28,309,4,983,0,92,3,65,1,24580,477536,114742873,134534,25,171,41145,2,1318635,618,8,260,108758,1375,0,0,0,0,0
WA,12/31/2021,122,178,329,14366,19305,5007568,28,41,142856,1136,0,717,19,453,2,385,0,215,8,147,1,6497,95923,22624869,156822,23,129,25822,0,1450685,5939,8,276,73378,1128,0,0,0,0,0
WA,1/31/2022,51,86,199,8246,11748,2974046,10,18,202148,1811,0,735,48,429,6,556,0,144,9,58,4,6734,156568,37462202,137252,11,27,5973,0,1266901,14849,14,613,147186,937,0,0,0,0,0
WA,2/28/2022,54,96,172,6605,18873,4499154,9,16,145470,1528,0,746,44,382,0,305,0,184,9,97,0,4687,100116,24437654,134996,19,178,40838,6,1370084,14403,6,170,46477,46234,0,0,0,0,0
WA,3/31/2022,58,78,123,5861,8770,2095673,12,17,86136,1179,0,939,55,345,3,220,0,314,8,97,1,2341,35727,8704654,160619,8,44,14442,1,1668146,61590,2,92,24656,13310,0,0,0,0,0
WA,4/30/2022,7,18,94,3329,8580,2081954,1,2,49399,604,1,682,126,360,2,174,0,201,69,96,1,1161,11705,2793094,110437,5,64,15838,0,1208780,32462,11,361,112688,13129,0,0,0,0,0
WA,5/31/2022,13,25,63,2897,3063,847585,1,2,23670,499,0,549,80,251,0,155,0,142,22,49,0,979,7260,1924860,89402,3,7,1645,2,921396,4199,6,194,132797,7311,0,0,0,0,0
WA,6/30/2022,8,20,39,2314,2714,700302,6,6,24889,286,0,459,145,189,10,77,0,151,14,70,0,654,10079,2479274,74511,1,5,1175,1,843835,1450,8,263,55666,126603,0,0,0,0,0
WA,7/31/2022,5,12,29,1508,1476,319204,5,7,16567,364,0,488,98,227,15,73,0,157,33,80,4,437,6746,1622278,81333,3,43,10038,0,578317,3186,1,6,2262,1647,0,0,0,0,0
WA,8/31/2022,4,9,16,1119,1392,350657,1,1,16671,549,6,425,82,158,6,102,6,126,33,61,6,203,3342,824414,70387,0,0,0,1,587945,2669,0,0,0,23441,0,0,0,0,0
WA,9/30/2022,11,17,33,1337,3508,768604,1,1,13071,336,0,326,27,139,0,64,0,112,8,46,0,364,3198,682370,55224,1,2,470,0,583240,2096,0,0,0,67276,0,0,0,0,0
WA,10/31/2022,4,12,21,576,936,220756,1,1,18726,555,0,356,43,150,0,128,0,96,19,40,0,219,3851,943066,38953,1,3,705,0,547647,4709,0,0,0,47552,0,0,0,186,0
WI,4/30/2020,43585,0,0,0,0,0,30887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,5/31/2020,23887,896,709,5781,5643,1057197,11738,747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,6/30/2020,13044,7809,6286,70133,62807,12236159,5009,7523,9,5,0,0,0,0,0,1,0,0,0,0,0,1,1,163,357842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,7/31/2020,13298,28383,17269,295364,242031,46980335,5382,23827,81,338,0,15,0,0,0,5,0,1,0,0,0,17,71,12833,767868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,8/31/2020,9697,10933,7780,233892,182133,36750680,3657,6998,80,1713,2,154,0,9,0,12,0,2,0,0,0,109,201,27700,617763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,9/30/2020,8603,6634,4342,188049,146961,29781370,3657,3845,410,1498,9,334,1,40,0,11,0,2,0,1,0,745,1157,129439,549936,1,6,2220,0,0,0,0,0,0,0,0,0,0,0,0
WI,10/31/2020,10307,3223,2284,151698,117849,24521634,3415,1415,3015,1203,8,509,2,87,0,14,1,10,0,0,0,1157,4134,547585,594669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,11/30/2020,7789,1544,1242,133777,109519,22270609,2003,614,2390,952,13,371,0,26,0,20,0,9,0,0,0,687,2162,305033,482631,2,15,2445,0,0,0,0,0,0,0,0,0,0,0,0
WI,12/31/2020,9760,1393,1029,118209,119849,21960532,1919,468,1120,1133,15,526,5,54,0,11,1,10,0,0,0,1328,3054,477333,523508,2,7,1141,8932,206688,0,1,13,2119,0,1,13,2119,0,0
WI,1/31/2021,7290,1315,754,79938,68885,13108365,1384,342,1073,820,17,588,14,47,2,21,0,8,1,0,0,0,0,0,403330,0,0,0,4897,0,0,519,2243,352089,159104,2,8,1304,652,0
WI,2/28/2021,4829,1105,534,52620,49798,9615613,1012,357,1686,688,24,953,9,90,0,21,1,14,0,2,0,408,2062,323149,362457,2,6,1392,2357,134011,0,0,0,0,0,0,0,0,0,0
WI,3/31/2021,9211,968,568,184397,176204,31553708,926,347,1818,526,53,1689,42,240,4,23,1,22,1,2,0,502,3874,643076,823458,10,110,17357,1745,245898,1110,15,206,37651,0,15,206,37651,0,0
WI,4/30/2021,7326,869,472,136841,121558,22035354,604,237,27040,1060,101,2468,15,421,0,22,4,22,2,1,0,677,4417,685925,822377,25,343,58856,1380,180958,0,2,32,5216,0,2,32,5216,0,0
WI,5/31/2021,5736,1284,426,108565,91016,16706657,493,272,20238,892,155,2995,19,581,3,36,7,77,0,3,0,830,6584,953860,826012,163,1410,210195,705,180958,179859,11,186,39778,0,11,186,39778,0,0
WI,6/30/2021,3383,1102,441,99074,91448,16960353,314,250,15561,1083,142,1312,55,253,10,196,14,51,2,1,0,798,7144,1224743,474312,154,1452,179728,677,187287,7465,8,51,8313,632,8,51,8313,632,117901
WI,7/31/2021,2962,710,375,86242,77763,14464216,321,298,27966,1081,57,772,31,100,2,181,6,86,1,2,0,1547,20096,3127251,352679,121,1818,252328,488,227740,33574,7,27,4401,69,7,27,4401,69,149606
WI,8/31/2021,2537,496,219,96703,90474,16577371,292,185,14151,902,59,872,41,141,6,110,12,156,2,1,0,889,8608,1366041,379559,144,2260,334395,473,318733,32122,7,7,1206,0,7,7,1206,0,149606
WI,9/30/2021,2166,446,252,47645,50489,9340356,186,176,12233,697,84,790,84,210,11,100,13,111,4,3,0,723,7103,1040630,267927,146,2426,379530,488,200081,16620,1,1,163,0,1,1,163,0,49491
WI,10/31/2021,643,405,183,13586,15160,2959456,72,157,13010,610,64,759,93,167,22,63,14,108,11,4,1,675,6694,1179252,242479,146,2327,370305,185,250706,9322,6,49,8264,0,6,49,8264,0,62292
WI,11/30/2021,23,261,123,8259,9652,1882030,0,75,9203,410,66,837,111,181,12,73,15,124,15,20,0,731,8697,1529339,234186,241,4378,636689,127,227176,16811,4,119,26849,0,4,119,26849,0,24376
WI,12/31/2021,13,196,78,5533,6649,1324009,1,49,22912,398,48,683,65,174,15,126,7,66,4,8,0,1221,21829,3641721,188377,269,3979,592682,73,226789,14974,4,60,7480,788,4,60,7480,788,57899
WI,1/31/2022,4,148,71,3882,5371,1092797,1,56,16418,378,72,515,110,131,14,33,14,59,10,12,2,909,16441,2593810,147185,236,3918,544719,58,266671,26381,7,86,14177,0,7,86,14177,0,86674
WI,2/28/2022,5,205,72,5896,6538,1354014,0,50,7350,233,46,644,81,134,14,16,9,108,14,26,4,535,9793,1406261,186334,140,2583,376254,79,344461,49566,11,92,19744,3,11,92,19744,3,72745
WI,3/31/2022,11,141,54,4528,5099,1119238,2,39,6863,290,99,829,55,255,9,28,23,161,11,53,0,357,6344,814724,233232,87,1582,235342,61,424652,191558,2,32,5216,2846,2,32,5216,2846,42912
WI,4/30/2022,5,107,36,3042,3681,749100,0,28,5075,229,65,452,42,163,8,18,11,44,4,14,0,301,4992,869479,131266,111,2582,402344,42,293228,70643,5,62,10844,4161,5,62,10844,4161,69283
WI,5/31/2022,2,81,25,2318,2819,612225,2,30,4449,172,44,224,76,65,15,16,12,20,9,3,3,255,3863,648447,66975,62,1427,223268,33,270436,73964,1,8,1304,0,1,8,1304,0,53863
WI,6/30/2022,3,61,19,1592,1710,357232,0,17,2444,101,24,159,105,38,20,13,5,20,19,3,3,237,3076,456910,47473,70,1091,148767,23,189574,32129,5,52,9304,0,5,52,9304,0,28512
WI,7/31/2022,3,38,14,1005,1063,212376,0,9,3235,91,38,144,66,42,7,6,7,13,13,4,2,201,2750,509550,41947,84,1466,205962,13,182983,27986,0,0,0,0,0,0,0,0,59983
WI,8/31/2022,10,38,17,1380,2005,359625,2,14,3016,99,32,97,87,41,18,11,4,12,18,5,3,233,2773,500631,30054,114,1770,258380,21,124903,9752,1,12,2868,0,1,12,2868,0,38516
WI,9/30/2022,2,22,10,1074,1683,314017,0,14,2257,65,25,71,59,13,8,8,5,8,13,3,3,151,1820,309356,21889,73,953,191215,16,199341,43467,0,0,0,0,0,0,0,0,24598
WI,10/31/2022,6,15,6,473,642,135990,0,7,1083,71,24,67,83,21,12,13,6,13,22,4,2,93,927,154749,11803,27,473,85319,7,114432,22486,2,8,1304,0,2,8,1304,0,17753
WV,4/30/2020,14250,2,0,0,0,0,9791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,5/31/2020,19502,31631,19568,261225,161636,28168687,5944,15182,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965278,0,0,0,0,244759,0,0,0,0,0,0,0,0,0,0
WV,6/30/2020,54716,163,10465,457146,150008,26054652,9313,74,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142262,0,0,0,0,82865,0,0,0,0,0,0,0,0,0,0
WV,7/31/2020,25134,296,416,255297,45879,7402098,6383,172,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109774,0,0,0,0,21823,0,0,0,0,0,0,0,0,0,0
WV,8/31/2020,15362,352,2087,246381,88607,14523201,4274,186,640,101,0,0,0,0,0,31,0,0,0,0,0,0,0,0,868829,0,0,0,0,71603,0,0,0,0,0,0,0,0,0,0
WV,9/30/2020,18891,331,360,290694,49246,7999031,6230,191,592,82,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1042533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821
WV,10/31/2020,17552,273,275,261540,43308,7103147,6992,150,642,77,0,1,0,0,0,23,0,0,0,0,0,0,0,0,955887,0,0,0,0,12977,0,0,0,0,0,0,0,0,0,0
WV,11/30/2020,8796,205,181,178387,43977,7201714,3429,104,921,101,0,0,0,0,0,47,0,0,0,0,0,0,0,0,576410,0,0,0,59,4319,0,0,0,0,0,0,0,0,0,0
WV,12/31/2020,4705,176,179,125641,31776,5218686,1508,93,5598,1206,0,0,0,0,0,548,0,0,0,0,0,9944,92256,15904302,370662,0,0,0,5,18118,0,0,0,0,0,0,0,0,0,0
WV,1/31/2021,6719,101,106,66128,30930,5036431,2409,52,2666,502,0,0,0,0,0,167,0,0,0,0,0,137,3174,503407,305684,0,0,0,0,59321,0,0,0,0,0,0,0,0,0,0
WV,2/28/2021,4014,109,115,41137,29594,4857465,1438,50,1561,160,0,4,0,0,0,58,0,3,0,0,0,139,3407,591028,187200,0,0,0,32,76418,0,0,0,0,0,0,0,0,0,0
WV,3/31/2021,4328,78,77,28573,25467,4177939,1583,39,1347,111,0,85,0,17,0,50,0,33,0,11,0,65,1731,290199,190486,0,0,0,4256,41626,0,0,0,0,0,0,0,0,0,0
WV,4/30/2021,3848,45,1394,24350,25103,4112033,912,25,1185,68,10,78,0,8,0,27,3,18,0,2,0,82,2330,387259,149515,1,3,474,837,27268,0,0,0,0,0,0,0,0,0,0
WV,5/31/2021,2661,50,731,25255,25195,4182470,717,28,1251,105,5,69,0,8,0,46,1,23,0,3,0,141,3142,520048,123156,1,3,498,466,26938,0,0,0,0,0,0,0,0,0,0
WV,6/30/2021,1456,91,338,13878,24002,3955096,423,42,695,64,7,57,0,1,0,17,2,28,0,1,0,95,2633,433021,72241,0,0,0,235,12949,0,0,0,0,0,0,0,0,0,0
WV,7/31/2021,0,0,65,666,2267,390843,0,0,59,42,4,99,0,2,0,11,1,38,0,1,0,92,2355,421312,28289,0,0,0,38,3564,0,0,0,0,0,0,0,0,0,0
WV,8/31/2021,0,0,20,179,701,118708,0,0,54,13,5,143,0,1,0,8,4,62,0,0,0,50,1165,196909,39192,0,0,0,14,2360,0,1,11,3036,0,0,0,0,0,0
WV,9/30/2021,0,0,36,397,1232,199068,0,0,38,36,20,241,0,4,0,16,4,65,0,1,0,63,1281,202781,66293,0,0,0,18,158,0,0,0,0,0,0,0,0,0,0
WV,10/31/2021,0,0,21,157,786,133375,0,0,170,14,12,155,0,6,0,5,7,54,0,2,0,17,333,52456,35536,0,0,0,13,250301,0,0,0,0,0,0,0,0,0,0
WV,11/30/2021,0,0,9,58,309,48506,0,0,52,12,16,27,0,3,0,8,12,9,0,1,0,10,273,44785,6248,0,0,0,6,7497,0,0,0,0,0,0,0,0,0,0
WV,12/31/2021,0,0,8,63,196,30185,0,0,0,10,16,355,0,17,0,2,13,148,0,8,0,8,140,19792,80866,0,0,0,2,13382,0,0,0,0,15,0,0,0,0,0
WV,1/31/2022,0,0,11,0,327,53003,0,0,0,13,18,178,0,27,0,10,10,86,0,13,0,23,364,54354,41064,0,0,0,3,1314,0,0,0,0,0,0,0,0,0,0
